"","X","id_odsp","time","event_type","side","is_goal"
"26732",691857,"EqEU6BY6/",66,7,2,0
"26733",691860,"EqEU6BY6/",68,7,1,0
"26734",691865,"EqEU6BY6/",75,7,1,0
"26735",691996,"h0SkrDV0/",16,1,2,1
"26736",691999,"h0SkrDV0/",20,1,2,1
"26737",692016,"h0SkrDV0/",40,1,1,1
"26738",692050,"h0SkrDV0/",63,7,1,0
"26739",692057,"h0SkrDV0/",68,7,2,0
"26740",692058,"h0SkrDV0/",68,7,2,0
"26741",692083,"h0SkrDV0/",81,7,2,0
"26742",692084,"h0SkrDV0/",82,7,1,0
"26743",692096,"h0SkrDV0/",88,7,1,0
"26744",692101,"h0SkrDV0/",90,1,2,1
"26745",692234,"IVafNWIm/",23,1,1,1
"26746",692256,"IVafNWIm/",45,1,1,1
"26747",692263,"IVafNWIm/",51,1,2,1
"26748",692277,"IVafNWIm/",63,7,1,0
"26749",692278,"IVafNWIm/",64,7,2,0
"26750",692279,"IVafNWIm/",68,1,2,1
"26751",692286,"IVafNWIm/",73,7,1,0
"26752",692287,"IVafNWIm/",73,7,1,0
"26753",692295,"IVafNWIm/",80,7,2,0
"26754",692303,"IVafNWIm/",86,7,2,0
"26755",692304,"IVafNWIm/",86,1,1,1
"26756",692326,"IX26ejbh/",16,1,1,1
"26757",692337,"IX26ejbh/",32,7,1,0
"26758",692345,"IX26ejbh/",40,1,1,1
"26759",692350,"IX26ejbh/",45,1,1,1
"26760",692361,"IX26ejbh/",54,7,2,0
"26761",692368,"IX26ejbh/",64,7,1,0
"26762",692375,"IX26ejbh/",69,7,2,0
"26763",692383,"IX26ejbh/",78,1,2,1
"26764",692384,"IX26ejbh/",79,7,1,0
"26765",692385,"IX26ejbh/",80,7,2,0
"26766",692512,"MaEOSheQ/",3,1,1,1
"26767",692563,"MaEOSheQ/",45,7,2,0
"26768",692589,"MaEOSheQ/",60,7,2,0
"26769",692604,"MaEOSheQ/",69,7,1,0
"26770",692611,"MaEOSheQ/",76,7,2,0
"26771",692612,"MaEOSheQ/",76,1,2,1
"26772",692616,"MaEOSheQ/",79,7,1,0
"26773",692630,"MaEOSheQ/",90,7,1,0
"26774",692679,"MJMEnSMn/",51,1,2,1
"26775",692686,"MJMEnSMn/",58,7,2,0
"26776",692691,"MJMEnSMn/",63,1,2,1
"26777",692697,"MJMEnSMn/",67,7,1,0
"26778",692698,"MJMEnSMn/",67,7,2,0
"26779",692699,"MJMEnSMn/",68,1,2,1
"26780",692701,"MJMEnSMn/",70,7,2,0
"26781",692708,"MJMEnSMn/",73,7,1,0
"26782",692717,"MJMEnSMn/",81,7,1,0
"26783",692845,"pzPspZ0l/",40,1,1,1
"26784",692861,"pzPspZ0l/",57,1,2,1
"26785",692862,"pzPspZ0l/",58,7,1,0
"26786",692869,"pzPspZ0l/",66,7,2,0
"26787",692884,"pzPspZ0l/",73,7,2,0
"26788",692887,"pzPspZ0l/",75,7,1,0
"26789",692891,"pzPspZ0l/",80,7,1,0
"26790",692895,"pzPspZ0l/",82,7,2,0
"26791",692921,"tYj5x3u4/",10,1,1,1
"26792",692955,"tYj5x3u4/",45,7,2,0
"26793",692956,"tYj5x3u4/",45,7,2,0
"26794",692970,"tYj5x3u4/",53,1,1,1
"26795",692980,"tYj5x3u4/",60,1,1,1
"26796",692983,"tYj5x3u4/",62,7,1,0
"26797",692998,"tYj5x3u4/",74,7,1,0
"26798",693010,"tYj5x3u4/",79,7,2,0
"26799",693016,"tYj5x3u4/",83,1,2,1
"26800",693017,"tYj5x3u4/",85,7,1,0
"26801",693050,"U76AfADb/",28,1,1,1
"26802",693078,"U76AfADb/",55,1,1,1
"26803",693082,"U76AfADb/",59,7,2,0
"26804",693102,"U76AfADb/",70,7,1,0
"26805",693103,"U76AfADb/",70,7,2,0
"26806",693104,"U76AfADb/",73,7,2,0
"26807",693114,"U76AfADb/",80,7,1,0
"26808",693122,"U76AfADb/",86,7,1,0
"26809",693359,"vsn42Gup/",45,7,2,0
"26810",693362,"vsn42Gup/",46,1,1,1
"26811",693370,"vsn42Gup/",48,1,1,1
"26812",693387,"vsn42Gup/",68,7,1,0
"26813",693389,"vsn42Gup/",70,7,2,0
"26814",693390,"vsn42Gup/",73,7,1,0
"26815",693391,"vsn42Gup/",77,7,1,0
"26816",693410,"vsn42Gup/",89,1,1,1
"26817",693660,"xYax7dXS/",1,1,1,1
"26818",693713,"xYax7dXS/",58,1,1,1
"26819",693714,"xYax7dXS/",59,7,2,0
"26820",693718,"xYax7dXS/",65,1,2,1
"26821",693719,"xYax7dXS/",66,1,1,1
"26822",693722,"xYax7dXS/",68,7,2,0
"26823",693723,"xYax7dXS/",70,1,2,1
"26824",693747,"xYax7dXS/",93,7,1,0
"26825",694066,"zTV6MyXF/",8,1,2,1
"26826",694082,"zTV6MyXF/",33,1,1,1
"26827",694109,"zTV6MyXF/",56,7,1,0
"26828",694116,"zTV6MyXF/",63,7,2,0
"26829",694117,"zTV6MyXF/",69,7,2,0
"26830",694121,"zTV6MyXF/",71,7,1,0
"26831",694137,"zTV6MyXF/",83,1,2,1
"26832",694140,"zTV6MyXF/",85,7,1,0
"26833",694141,"zTV6MyXF/",85,7,2,0
"26834",694152,"zTV6MyXF/",92,1,1,1
"26835",694235,"2FXbOc23/",61,7,2,0
"26836",694239,"2FXbOc23/",64,7,1,0
"26837",694245,"2FXbOc23/",71,1,2,1
"26838",694249,"2FXbOc23/",74,7,1,0
"26839",694254,"2FXbOc23/",77,7,2,0
"26840",694266,"2FXbOc23/",82,7,1,0
"26841",694271,"2FXbOc23/",85,7,2,0
"26842",694410,"2V9t5zwE/",22,1,1,1
"26843",694431,"2V9t5zwE/",56,7,1,0
"26844",694447,"2V9t5zwE/",67,7,2,0
"26845",694448,"2V9t5zwE/",70,7,1,0
"26846",694454,"2V9t5zwE/",77,7,2,0
"26847",694459,"2V9t5zwE/",82,1,2,1
"26848",694465,"2V9t5zwE/",86,7,2,0
"26849",694466,"2V9t5zwE/",87,7,1,0
"26850",694980,"lCiAVlhE/",33,1,1,1
"26851",695003,"lCiAVlhE/",55,7,1,0
"26852",695007,"lCiAVlhE/",61,7,1,0
"26853",695008,"lCiAVlhE/",61,7,2,0
"26854",695009,"lCiAVlhE/",61,7,2,0
"26855",695011,"lCiAVlhE/",63,1,2,1
"26856",695026,"lCiAVlhE/",78,7,1,0
"26857",695034,"lCiAVlhE/",82,7,2,0
"26858",695038,"lCiAVlhE/",86,1,2,1
"26859",695188,"nmXpPnVs/",10,1,1,1
"26860",695241,"nmXpPnVs/",45,7,2,0
"26861",695261,"nmXpPnVs/",56,7,1,0
"26862",695284,"nmXpPnVs/",70,7,1,0
"26863",695292,"nmXpPnVs/",76,7,2,0
"26864",695301,"nmXpPnVs/",80,7,2,0
"26865",695307,"nmXpPnVs/",85,7,1,0
"26866",695406,"O80jOC3s/",72,7,2,0
"26867",695407,"O80jOC3s/",73,7,1,0
"26868",695408,"O80jOC3s/",73,7,1,0
"26869",695419,"O80jOC3s/",81,7,2,0
"26870",695433,"O80jOC3s/",87,7,1,0
"26871",695438,"O80jOC3s/",90,7,2,0
"26872",696405,"0O0i0oin/",15,1,2,1
"26873",696421,"0O0i0oin/",24,1,2,1
"26874",696425,"0O0i0oin/",27,1,1,1
"26875",696442,"0O0i0oin/",45,7,1,0
"26876",696456,"0O0i0oin/",57,1,1,1
"26877",696463,"0O0i0oin/",64,1,2,1
"26878",696474,"0O0i0oin/",74,7,1,0
"26879",696488,"0O0i0oin/",82,7,1,0
"26880",696489,"0O0i0oin/",83,7,2,0
"26881",696501,"0O0i0oin/",90,7,2,0
"26882",696503,"0O0i0oin/",90,7,2,0
"26883",696542,"nobwJpdG/",43,1,1,1
"26884",696578,"nobwJpdG/",63,7,2,0
"26885",696579,"nobwJpdG/",64,1,1,1
"26886",696599,"nobwJpdG/",77,7,1,0
"26887",696603,"nobwJpdG/",81,7,2,0
"26888",696610,"nobwJpdG/",87,7,2,0
"26889",696611,"nobwJpdG/",87,7,1,0
"26890",696614,"nobwJpdG/",90,7,1,0
"26891",696747,"0EiBJlIC/",25,1,2,1
"26892",696766,"0EiBJlIC/",45,7,1,0
"26893",696767,"0EiBJlIC/",45,7,1,0
"26894",696782,"0EiBJlIC/",58,7,2,0
"26895",696795,"0EiBJlIC/",65,1,1,1
"26896",696800,"0EiBJlIC/",68,7,2,0
"26897",696803,"0EiBJlIC/",77,7,1,0
"26898",697152,"8KExzA2g/",52,1,1,1
"26899",697161,"8KExzA2g/",58,1,1,1
"26900",697163,"8KExzA2g/",60,7,2,0
"26901",697164,"8KExzA2g/",60,7,2,0
"26902",697178,"8KExzA2g/",70,7,1,0
"26903",697181,"8KExzA2g/",72,7,1,0
"26904",697185,"8KExzA2g/",74,1,2,1
"26905",697203,"8KExzA2g/",89,7,1,0
"26906",697274,"AgYUrpMB/",68,7,2,0
"26907",697275,"AgYUrpMB/",69,7,1,0
"26908",697276,"AgYUrpMB/",69,7,1,0
"26909",697286,"AgYUrpMB/",75,1,1,1
"26910",697292,"AgYUrpMB/",79,1,1,1
"26911",697294,"AgYUrpMB/",81,7,2,0
"26912",697303,"AgYUrpMB/",89,7,1,0
"26913",697409,"ChLTyWXt/",7,1,2,1
"26914",697448,"ChLTyWXt/",58,7,1,0
"26915",697453,"ChLTyWXt/",62,1,2,1
"26916",697454,"ChLTyWXt/",63,7,2,0
"26917",697458,"ChLTyWXt/",67,7,1,0
"26918",697462,"ChLTyWXt/",69,7,2,0
"26919",697463,"ChLTyWXt/",70,7,1,0
"26920",697483,"ChLTyWXt/",86,7,2,0
"26921",697504,"COiwFgPk/",10,1,1,1
"26922",697532,"COiwFgPk/",43,1,2,1
"26923",697533,"COiwFgPk/",45,7,1,0
"26924",697534,"COiwFgPk/",45,7,2,0
"26925",697555,"COiwFgPk/",60,1,2,1
"26926",697559,"COiwFgPk/",64,7,1,0
"26927",697569,"COiwFgPk/",72,1,2,1
"26928",697570,"COiwFgPk/",73,7,1,0
"26929",697577,"COiwFgPk/",77,7,2,0
"26930",697589,"COiwFgPk/",91,7,2,0
"26931",697630,"dAzstr6U/",33,1,1,1
"26932",697668,"dAzstr6U/",63,7,2,0
"26933",697669,"dAzstr6U/",63,7,2,0
"26934",697670,"dAzstr6U/",63,7,2,0
"26935",697672,"dAzstr6U/",64,1,2,1
"26936",697676,"dAzstr6U/",69,7,1,0
"26937",697678,"dAzstr6U/",70,7,1,0
"26938",697689,"dAzstr6U/",77,1,1,1
"26939",697695,"dAzstr6U/",89,7,1,0
"26940",697699,"dAzstr6U/",90,1,2,1
"26941",697807,"hlh7KU26/",4,1,1,1
"26942",697810,"hlh7KU26/",7,1,1,1
"26943",697813,"hlh7KU26/",14,1,2,1
"26944",697885,"hlh7KU26/",68,7,1,0
"26945",697891,"hlh7KU26/",72,7,2,0
"26946",697893,"hlh7KU26/",73,7,1,0
"26947",697899,"hlh7KU26/",78,7,2,0
"26948",697900,"hlh7KU26/",78,7,2,0
"26949",697913,"hlh7KU26/",89,1,1,1
"26950",697914,"hlh7KU26/",90,7,1,0
"26951",698081,"lpXYs4yI/",55,1,1,1
"26952",698085,"lpXYs4yI/",59,7,2,0
"26953",698092,"lpXYs4yI/",65,7,2,0
"26954",698107,"lpXYs4yI/",76,7,1,0
"26955",698119,"lpXYs4yI/",85,7,1,0
"26956",698122,"lpXYs4yI/",86,7,2,0
"26957",698123,"lpXYs4yI/",88,7,1,0
"26958",698290,"MmE7arPp/",54,7,1,0
"26959",698308,"MmE7arPp/",70,7,1,0
"26960",698309,"MmE7arPp/",70,1,2,1
"26961",698325,"MmE7arPp/",80,7,2,0
"26962",698326,"MmE7arPp/",80,7,2,0
"26963",698329,"MmE7arPp/",83,7,1,0
"26964",698330,"MmE7arPp/",83,1,1,1
"26965",698331,"MmE7arPp/",85,7,2,0
"26966",698378,"MX1m1Ryt/",45,7,1,0
"26967",698391,"MX1m1Ryt/",57,7,2,0
"26968",698402,"MX1m1Ryt/",71,7,1,0
"26969",698410,"MX1m1Ryt/",78,1,1,1
"26970",698411,"MX1m1Ryt/",78,7,2,0
"26971",698412,"MX1m1Ryt/",80,7,1,0
"26972",698417,"MX1m1Ryt/",84,1,1,1
"26973",698749,"r9Nxze1F/",10,1,1,1
"26974",698754,"r9Nxze1F/",22,1,1,1
"26975",698780,"r9Nxze1F/",46,1,2,1
"26976",698798,"r9Nxze1F/",58,7,2,0
"26977",698801,"r9Nxze1F/",60,1,2,1
"26978",698807,"r9Nxze1F/",65,7,2,0
"26979",698818,"r9Nxze1F/",78,7,2,0
"26980",698825,"r9Nxze1F/",84,7,1,0
"26981",698826,"r9Nxze1F/",84,7,1,0
"26982",698842,"r9Nxze1F/",95,7,1,0
"26983",699010,"WdKN9Snh/",55,1,1,1
"26984",699014,"WdKN9Snh/",60,7,2,0
"26985",699021,"WdKN9Snh/",66,7,2,0
"26986",699025,"WdKN9Snh/",69,7,1,0
"26987",699029,"WdKN9Snh/",72,1,1,1
"26988",699030,"WdKN9Snh/",73,7,2,0
"26989",699032,"WdKN9Snh/",75,1,2,1
"26990",699033,"WdKN9Snh/",75,7,1,0
"26991",699048,"WdKN9Snh/",86,7,1,0
"26992",699260,"dd5QLnCc/",62,1,1,1
"26993",699265,"dd5QLnCc/",66,7,2,0
"26994",699266,"dd5QLnCc/",67,7,2,0
"26995",699269,"dd5QLnCc/",71,7,2,0
"26996",699270,"dd5QLnCc/",72,7,1,0
"26997",699283,"dd5QLnCc/",85,7,1,0
"26998",699290,"dd5QLnCc/",90,7,1,0
"26999",699331,"ERvMp6ia/",45,1,2,1
"27000",699345,"ERvMp6ia/",58,7,2,0
"27001",699352,"ERvMp6ia/",66,7,1,0
"27002",699360,"ERvMp6ia/",70,7,2,0
"27003",699371,"ERvMp6ia/",78,7,1,0
"27004",699376,"ERvMp6ia/",79,1,2,1
"27005",699380,"ERvMp6ia/",83,7,2,0
"27006",699381,"ERvMp6ia/",84,1,2,1
"27007",699384,"ERvMp6ia/",87,7,1,0
"27008",699627,"IZyMAM3d/",30,1,2,1
"27009",699639,"IZyMAM3d/",41,1,1,1
"27010",699642,"IZyMAM3d/",44,1,1,1
"27011",699673,"IZyMAM3d/",71,7,2,0
"27012",699674,"IZyMAM3d/",71,7,1,0
"27013",699675,"IZyMAM3d/",72,7,2,0
"27014",699690,"IZyMAM3d/",85,7,2,0
"27015",699693,"IZyMAM3d/",86,7,1,0
"27016",699694,"IZyMAM3d/",87,7,1,0
"27017",699824,"jqKXzjmm/",20,1,2,1
"27018",699853,"jqKXzjmm/",45,7,1,0
"27019",699873,"jqKXzjmm/",61,1,2,1
"27020",699875,"jqKXzjmm/",65,7,1,0
"27021",699876,"jqKXzjmm/",65,7,1,0
"27022",699886,"jqKXzjmm/",70,7,2,0
"27023",699897,"jqKXzjmm/",80,7,2,0
"27024",699903,"jqKXzjmm/",87,7,2,0
"27025",699939,"K4uIonxg/",26,1,1,1
"27026",699945,"K4uIonxg/",35,1,1,1
"27027",699948,"K4uIonxg/",37,1,2,1
"27028",699957,"K4uIonxg/",46,1,1,1
"27029",699960,"K4uIonxg/",53,7,2,0
"27030",699961,"K4uIonxg/",53,7,2,0
"27031",699964,"K4uIonxg/",58,1,1,1
"27032",699974,"K4uIonxg/",66,1,1,1
"27033",699975,"K4uIonxg/",68,7,1,0
"27034",699982,"K4uIonxg/",76,7,1,0
"27035",699990,"K4uIonxg/",80,7,1,0
"27036",700014,"KOk9yNfA/",15,1,1,1
"27037",700030,"KOk9yNfA/",27,1,2,1
"27038",700034,"KOk9yNfA/",31,1,1,1
"27039",700068,"KOk9yNfA/",56,7,2,0
"27040",700072,"KOk9yNfA/",63,7,2,0
"27041",700075,"KOk9yNfA/",64,1,2,1
"27042",700078,"KOk9yNfA/",74,7,1,0
"27043",700088,"KOk9yNfA/",80,7,2,0
"27044",700095,"KOk9yNfA/",85,7,1,0
"27045",700118,"KvSu4OGT/",13,1,2,1
"27046",700148,"KvSu4OGT/",48,1,2,1
"27047",700151,"KvSu4OGT/",57,7,1,0
"27048",700172,"KvSu4OGT/",67,1,2,1
"27049",700177,"KvSu4OGT/",73,7,2,0
"27050",700178,"KvSu4OGT/",74,7,2,0
"27051",700179,"KvSu4OGT/",77,1,2,1
"27052",700185,"KvSu4OGT/",81,7,2,0
"27053",700186,"KvSu4OGT/",84,7,1,0
"27054",700278,"OWGFBlIu/",2,1,2,1
"27055",700289,"OWGFBlIu/",13,1,2,1
"27056",700298,"OWGFBlIu/",27,1,2,1
"27057",700321,"OWGFBlIu/",45,7,1,0
"27058",700335,"OWGFBlIu/",58,1,1,1
"27059",700336,"OWGFBlIu/",59,7,1,0
"27060",700354,"OWGFBlIu/",66,7,2,0
"27061",700365,"OWGFBlIu/",75,7,2,0
"27062",700377,"OWGFBlIu/",83,7,2,0
"27063",700378,"OWGFBlIu/",86,7,1,0
"27064",700388,"OWGFBlIu/",90,1,1,1
"27065",700389,"OWGFBlIu/",90,1,2,1
"27066",700696,"tt17KF1S/",5,1,1,1
"27067",700697,"tt17KF1S/",6,1,1,1
"27068",700701,"tt17KF1S/",19,1,1,1
"27069",700725,"tt17KF1S/",45,7,2,0
"27070",700726,"tt17KF1S/",45,7,2,0
"27071",700768,"tt17KF1S/",74,7,1,0
"27072",700769,"tt17KF1S/",75,7,1,0
"27073",700773,"tt17KF1S/",80,7,1,0
"27074",700776,"tt17KF1S/",82,7,2,0
"27075",700916,"v5jFI8XI/",20,1,2,1
"27076",700936,"v5jFI8XI/",34,1,1,1
"27077",700960,"v5jFI8XI/",60,1,1,1
"27078",700968,"v5jFI8XI/",65,7,2,0
"27079",700969,"v5jFI8XI/",66,7,2,0
"27080",700974,"v5jFI8XI/",69,1,1,1
"27081",700975,"v5jFI8XI/",71,7,1,0
"27082",700981,"v5jFI8XI/",82,7,2,0
"27083",700982,"v5jFI8XI/",84,7,1,0
"27084",700986,"v5jFI8XI/",86,7,1,0
"27085",701262,"YwtnDXg2/",41,1,2,1
"27086",701268,"YwtnDXg2/",46,1,1,1
"27087",701285,"YwtnDXg2/",59,7,1,0
"27088",701307,"YwtnDXg2/",75,7,2,0
"27089",701314,"YwtnDXg2/",78,7,1,0
"27090",701315,"YwtnDXg2/",79,7,2,0
"27091",701357,"l8LUD4Lo/",18,1,2,1
"27092",701416,"l8LUD4Lo/",70,7,1,0
"27093",701426,"l8LUD4Lo/",79,7,2,0
"27094",701428,"l8LUD4Lo/",82,1,2,1
"27095",701429,"l8LUD4Lo/",83,7,1,0
"27096",701430,"l8LUD4Lo/",83,7,2,0
"27097",701431,"l8LUD4Lo/",85,7,1,0
"27098",701435,"l8LUD4Lo/",89,7,2,0
"27099",701669,"2wbufVgP/",15,1,2,1
"27100",701675,"2wbufVgP/",22,1,1,1
"27101",701689,"2wbufVgP/",32,1,1,1
"27102",701701,"2wbufVgP/",45,7,2,0
"27103",701721,"2wbufVgP/",56,7,1,0
"27104",701740,"2wbufVgP/",69,1,1,1
"27105",701741,"2wbufVgP/",70,1,1,1
"27106",701742,"2wbufVgP/",71,7,2,0
"27107",701749,"2wbufVgP/",76,7,1,0
"27108",701750,"2wbufVgP/",77,1,1,1
"27109",701751,"2wbufVgP/",78,7,1,0
"27110",701760,"2wbufVgP/",86,1,2,1
"27111",702021,"C68cAD9D/",24,1,1,1
"27112",702022,"C68cAD9D/",27,1,2,1
"27113",702030,"C68cAD9D/",33,1,2,1
"27114",702062,"C68cAD9D/",60,7,2,0
"27115",702065,"C68cAD9D/",67,7,2,0
"27116",702070,"C68cAD9D/",73,7,1,0
"27117",702071,"C68cAD9D/",74,7,1,0
"27118",702072,"C68cAD9D/",74,7,2,0
"27119",702078,"C68cAD9D/",82,7,1,0
"27120",702149,"CnAFKzJP/",53,1,1,1
"27121",702155,"CnAFKzJP/",60,7,2,0
"27122",702166,"CnAFKzJP/",70,7,1,0
"27123",702167,"CnAFKzJP/",70,7,2,0
"27124",702169,"CnAFKzJP/",74,7,2,0
"27125",702173,"CnAFKzJP/",78,7,1,0
"27126",702301,"GKjGfsLN/",23,1,2,1
"27127",702332,"GKjGfsLN/",59,7,1,0
"27128",702356,"GKjGfsLN/",78,7,1,0
"27129",702357,"GKjGfsLN/",78,7,2,0
"27130",702376,"GKjGfsLN/",90,7,2,0
"27131",702392,"GKtRD4pD/",20,1,1,1
"27132",702413,"GKtRD4pD/",36,1,1,1
"27133",702421,"GKtRD4pD/",45,7,2,0
"27134",702422,"GKtRD4pD/",45,7,2,0
"27135",702440,"GKtRD4pD/",59,7,1,0
"27136",702441,"GKtRD4pD/",60,7,1,0
"27137",702452,"GKtRD4pD/",66,1,2,1
"27138",702459,"GKtRD4pD/",75,7,1,0
"27139",702481,"GKtRD4pD/",91,1,2,1
"27140",702625,"hIk6ISVs/",33,1,1,1
"27141",702642,"hIk6ISVs/",45,7,1,0
"27142",702650,"hIk6ISVs/",53,1,1,1
"27143",702662,"hIk6ISVs/",64,7,2,0
"27144",702665,"hIk6ISVs/",68,7,2,0
"27145",702688,"hIk6ISVs/",83,7,1,0
"27146",702696,"hIk6ISVs/",91,7,1,0
"27147",702766,"IRscZ5tc/",61,7,2,0
"27148",702767,"IRscZ5tc/",62,7,1,0
"27149",702777,"IRscZ5tc/",72,1,2,1
"27150",702778,"IRscZ5tc/",73,7,2,0
"27151",702785,"IRscZ5tc/",83,1,2,1
"27152",702787,"IRscZ5tc/",86,7,2,0
"27153",702816,"jut5XqB9/",30,1,2,1
"27154",702817,"jut5XqB9/",33,1,1,1
"27155",702842,"jut5XqB9/",54,7,2,0
"27156",702862,"jut5XqB9/",74,7,1,0
"27157",702863,"jut5XqB9/",74,7,2,0
"27158",702873,"jut5XqB9/",81,7,1,0
"27159",702886,"jut5XqB9/",90,7,2,0
"27160",702891,"nBZBl9Hn/",4,1,2,1
"27161",702955,"nBZBl9Hn/",45,7,1,0
"27162",702961,"nBZBl9Hn/",51,1,2,1
"27163",702968,"nBZBl9Hn/",54,7,1,0
"27164",702969,"nBZBl9Hn/",55,1,2,1
"27165",702981,"nBZBl9Hn/",69,7,1,0
"27166",702986,"nBZBl9Hn/",71,7,2,0
"27167",703003,"nBZBl9Hn/",81,7,2,0
"27168",703009,"nBZBl9Hn/",86,7,2,0
"27169",703017,"nBZBl9Hn/",89,1,1,1
"27170",703025,"nuaabPLb/",1,1,1,1
"27171",703030,"nuaabPLb/",7,1,1,1
"27172",703043,"nuaabPLb/",22,7,2,0
"27173",703047,"nuaabPLb/",29,1,2,1
"27174",703069,"nuaabPLb/",54,1,2,1
"27175",703084,"nuaabPLb/",62,1,1,1
"27176",703087,"nuaabPLb/",67,7,1,0
"27177",703100,"nuaabPLb/",79,7,1,0
"27178",703102,"nuaabPLb/",83,1,1,1
"27179",703103,"nuaabPLb/",83,7,2,0
"27180",703104,"nuaabPLb/",83,7,2,0
"27181",703112,"nuaabPLb/",87,7,1,0
"27182",703140,"nukAHnol/",22,1,2,1
"27183",703141,"nukAHnol/",25,1,1,1
"27184",703172,"nukAHnol/",45,7,1,0
"27185",703182,"nukAHnol/",62,7,2,0
"27186",703183,"nukAHnol/",62,7,1,0
"27187",703196,"nukAHnol/",73,7,2,0
"27188",703198,"nukAHnol/",76,7,1,0
"27189",703203,"nukAHnol/",84,7,2,0
"27190",703206,"nukAHnol/",87,1,2,1
"27191",703213,"nukAHnol/",94,1,2,1
"27192",703243,"OWdsEeAl/",41,1,1,1
"27193",703248,"OWdsEeAl/",50,1,1,1
"27194",703255,"OWdsEeAl/",58,7,2,0
"27195",703257,"OWdsEeAl/",62,1,1,1
"27196",703258,"OWdsEeAl/",66,7,1,0
"27197",703262,"OWdsEeAl/",69,7,2,0
"27198",703266,"OWdsEeAl/",71,7,1,0
"27199",703274,"OWdsEeAl/",80,7,1,0
"27200",703278,"OWdsEeAl/",85,7,2,0
"27201",703302,"QVmEG60f/",18,1,2,1
"27202",703303,"QVmEG60f/",22,1,2,1
"27203",703322,"QVmEG60f/",45,7,2,0
"27204",703323,"QVmEG60f/",45,7,1,0
"27205",703347,"QVmEG60f/",61,1,2,1
"27206",703358,"QVmEG60f/",73,7,1,0
"27207",703359,"QVmEG60f/",74,7,2,0
"27208",703368,"QVmEG60f/",81,7,2,0
"27209",703380,"r7rJFQF0/",7,1,1,1
"27210",703383,"r7rJFQF0/",10,1,1,1
"27211",703391,"r7rJFQF0/",21,1,2,1
"27212",703401,"r7rJFQF0/",28,1,1,1
"27213",703412,"r7rJFQF0/",45,7,1,0
"27214",703416,"r7rJFQF0/",47,1,1,1
"27215",703427,"r7rJFQF0/",62,7,1,0
"27216",703429,"r7rJFQF0/",65,7,2,0
"27217",703436,"r7rJFQF0/",74,7,2,0
"27218",703439,"r7rJFQF0/",77,7,1,0
"27219",703440,"r7rJFQF0/",77,7,2,0
"27220",703449,"r7rJFQF0/",89,1,1,1
"27221",703739,"WIebM5Wc/",55,7,1,0
"27222",703740,"WIebM5Wc/",56,1,1,1
"27223",703742,"WIebM5Wc/",59,1,1,1
"27224",703743,"WIebM5Wc/",61,7,2,0
"27225",703749,"WIebM5Wc/",68,7,2,0
"27226",703750,"WIebM5Wc/",68,7,1,0
"27227",703751,"WIebM5Wc/",69,1,1,1
"27228",703755,"WIebM5Wc/",75,1,2,1
"27229",703759,"WIebM5Wc/",79,7,2,0
"27230",703760,"WIebM5Wc/",80,7,1,0
"27231",703779,"xUiCeN5H/",7,1,2,1
"27232",703804,"xUiCeN5H/",29,1,2,1
"27233",703818,"xUiCeN5H/",45,7,1,0
"27234",703819,"xUiCeN5H/",45,7,1,0
"27235",703838,"xUiCeN5H/",60,7,1,0
"27236",703867,"xUiCeN5H/",80,7,2,0
"27237",703880,"xUiCeN5H/",87,7,2,0
"27238",703886,"xUiCeN5H/",90,7,2,0
"27239",703947,"YeBBLG3J/",62,1,2,1
"27240",703949,"YeBBLG3J/",63,7,2,0
"27241",703953,"YeBBLG3J/",67,1,2,1
"27242",703954,"YeBBLG3J/",68,7,1,0
"27243",703957,"YeBBLG3J/",73,1,2,1
"27244",703958,"YeBBLG3J/",74,7,1,0
"27245",703967,"YeBBLG3J/",80,7,2,0
"27246",703968,"YeBBLG3J/",80,7,2,0
"27247",703969,"YeBBLG3J/",81,7,1,0
"27248",704003,"YeoLg1zU/",16,1,2,1
"27249",704021,"YeoLg1zU/",29,1,1,1
"27250",704045,"YeoLg1zU/",51,1,2,1
"27251",704046,"YeoLg1zU/",52,7,1,0
"27252",704054,"YeoLg1zU/",57,1,2,1
"27253",704059,"YeoLg1zU/",60,7,1,0
"27254",704060,"YeoLg1zU/",60,7,1,0
"27255",704071,"YeoLg1zU/",66,7,2,0
"27256",704080,"YeoLg1zU/",76,7,2,0
"27257",704087,"YeoLg1zU/",82,1,2,1
"27258",704090,"YeoLg1zU/",85,7,2,0
"27259",704093,"YeoLg1zU/",90,1,2,1
"27260",704248,"0l8KpRGB/",30,1,2,1
"27261",704271,"0l8KpRGB/",56,7,1,0
"27262",704275,"0l8KpRGB/",61,7,1,0
"27263",704278,"0l8KpRGB/",63,1,2,1
"27264",704288,"0l8KpRGB/",70,7,1,0
"27265",704298,"0l8KpRGB/",76,7,2,0
"27266",704304,"0l8KpRGB/",80,1,1,1
"27267",704305,"0l8KpRGB/",80,7,2,0
"27268",704310,"0l8KpRGB/",83,7,2,0
"27269",704318,"0l8KpRGB/",89,1,1,1
"27270",704394,"2HC9J3GG/",64,7,1,0
"27271",704397,"2HC9J3GG/",71,7,2,0
"27272",704411,"2HC9J3GG/",78,7,2,0
"27273",704425,"2HC9J3GG/",90,7,1,0
"27274",704426,"2HC9J3GG/",90,7,1,0
"27275",704450,"4rp9W3QF/",21,1,1,1
"27276",704468,"4rp9W3QF/",37,1,2,1
